pair_id	sid	tid	speaker	utt	sum	interval_sum_label	interval_last_label
PP2216	2	5	PP2216-A	なるほど。今日さ上司に怒られちゃったのよ。	私は今日上司に怒られました。	7日後	7日後
PP2216	2	6	PP2216-B	ええ、何があったの？		7日後	7日後
PP2216	2	7	PP2216-A	たった5分遅刻しただけで、カンカンよ。まあ、遅刻魔のわたしが完全に悪いんだけどね。	私は会社に遅刻しました。	7日後	7日後
PP2216	2	8	PP2216-B	それは起こられても仕方ないかも。時計を5分早めておくのはどう？		7日後	7日後
PP2216	2	9	PP2216-A	ははは。それもいいかも。ネットサーフィンしてたら、寝る時間がついつい遅くなっちゃって。そんなことってない？	私はネットサーフィンで遅く寝る時があります。	7日後	7日後
PP2216	2	10	PP2216-B	確かにネットサーフィンは時間泥棒だね。私は美容のために、夜はスマホは触らないようにしてるよ。眠りが浅くなるらしいよ！	私は夜、スマホは触りません。	7日後	7日後
PP2216	2	11	PP2216-A	え、そうなんだ。だからいつも眠たくて起きられないんだ！		7日後	7日後
PP2216	2	12	PP2216-B	温かいお風呂に入って、温かい飲み物飲んでみるのも有効だよ。		7日後	7日後
PP2216	3	1	PP2216-A	おはよう。今朝は昨日のアドバイスを実行したら、すっきり起きれたよ！	私は久しぶりにすっきり起きれました。	7日後_6時間後	6時間後
PP2216	3	2	PP2216-B	それは良かった。なら、今朝は遅刻せずにいけた？		7日後_6時間後	6時間後
PP2216	3	3	PP2216-A	ばっちり！ルームメイトも遅刻魔が遅刻しなかった、って驚いてたよ。本当にありがとう、あなたのおかげだ。	私は久しぶりに遅刻しませんでした。	7日後_6時間後	6時間後
PP2216	3	4	PP2216-B	嬉しいな。私のおかげって言ってもらえるの、セラピスト冥利に尽きるわ！	私はセラピストです。	7日後_6時間後	6時間後
PP2216	3	5	PP2216-A	あなたはいいセラピストですよ。私の勤務しているドラッグストアの常連さんも、眠れないって言っていたから、昨日聞いたことを勧めてみようかな？	私はドラッグストアに勤務しています。	7日後_6時間後	6時間後
PP2216	3	6	PP2216-B	ぜひ、オススメしてあげて。もし状況が酷い人が居たら、リモートでも診れるから、私のこと紹介してくれると嬉しいわ。	私はリモートでもセラピーできます。	7日後_6時間後	6時間後
PP2216	3	7	PP2216-A	うんうん。他にも悩み事がいろいろあるって言ってたし、紹介しておくね。		7日後_6時間後	6時間後
PP2216	3	8	PP2216-B	仕事柄もあるけど、私、人からよく聞き上手って言われるから、愚痴でも何でも話したくなったら言ってね。	私は聞き上手です。	7日後_6時間後	6時間後
PP2216	3	9	PP2216-A	ありがとう。愚痴ではないんだけど、ひとつ聞いて欲しいことがあるんだ。ネットサーフィンが止められないんだ。これってヤバいかな？	私はネットサーフィンを止められません。	7日後_6時間後	6時間後
PP2216	3	10	PP2216-B	たまにネット中毒になっちゃう人もいるし、一度ちゃんと検査したほうがいいかも。軽い心理テストみたいなの、やってみる？	私は心理テストができます。	7日後_6時間後	6時間後
PP2216	3	11	PP2216-A	そんなのできるんだ。お願いしてもいい？	私は心理テストを受けたいです。	7日後_6時間後	6時間後
PP2216	3	12	PP2216-B	いいわよ。それじゃ、予約入れるから、あとで都合の良い日時、教えて！		7日後_6時間後	6時間後
PP2216	4	1	PP2216-A	さっき言ってた予約の話なんだけど、良いかなぁ？		7日後_6時間後_1時間後	1時間後
PP2216	4	2	PP2216-B	もちろん！日時決まった？		7日後_6時間後_1時間後	1時間後
PP2216	4	3	PP2216-A	うん！今週の金曜日、仕事から帰ってから診てもらおうかなって。リモートでもOKなんだよね？	私は心理テストを仕事から帰宅後に診てもらいたいです。	7日後_6時間後_1時間後	1時間後
PP2216	4	4	PP2216-B	うん！リモートで大丈夫。朝だったらどうしようかと思ってたわ。		7日後_6時間後_1時間後	1時間後
PP2216	4	5	PP2216-A	朝は苦手なんだっけ？		7日後_6時間後_1時間後	1時間後
PP2216	4	6	PP2216-B	あなたがね！なんか遅刻魔って言ってなかった？この前のアドバイスはよく効いたみたいだけどさ。		7日後_6時間後_1時間後	1時間後
PP2216	4	7	PP2216-A	そうそう、私は朝は苦手！でも朝は仕事が入ってるからね。あのアドバイス以降は、調子が良いよ！	私は朝は苦手です。私は朝は仕事が入っています。	7日後_6時間後_1時間後	1時間後
PP2216	4	8	PP2216-B	それなら良かったよ。ネット中毒関連の心理テストで予約して大丈夫なんだっけ？		7日後_6時間後_1時間後	1時間後
PP2216	4	9	PP2216-A	うん、大丈夫。ネットサーフィンは相変わらずだから。休みの日は日中でもずっと見ちゃうんだ。	私は休日は、日中もネットサーフィンをしています。	7日後_6時間後_1時間後	1時間後
PP2216	4	10	PP2216-B	まあ気になっちゃうよね。何でも正直に話してね。全部聞きだすから。		7日後_6時間後_1時間後	1時間後
PP2216	4	11	PP2216-A	ありがとう。頼りにしてるよ。じゃぁ、今度の金曜、よろしくね。		7日後_6時間後_1時間後	1時間後
PP2216	4	12	PP2216-B	うん！また連絡するね。		7日後_6時間後_1時間後	1時間後
PP2216	5	1	PP2216-A	そういえば、今度の金曜日の話なんだけど。		7日後_6時間後_1時間後_4時間後	4時間後
PP2216	5	2	PP2216-B	うん、金曜日ね！予定は大丈夫？		7日後_6時間後_1時間後_4時間後	4時間後
PP2216	5	3	PP2216-A	それがね、今日うちの店の上司から急遽、金曜日に出るように言われちゃって。		7日後_6時間後_1時間後_4時間後	4時間後
PP2216	5	4	PP2216-B	あらら、それは残念。じゃあ、また日程調整しよう。それにしても仕事大変そうだね。		7日後_6時間後_1時間後_4時間後	4時間後
PP2216	5	5	PP2216-A	人使いが荒いんだよー。でもいつも遅刻のことで怒られてるから、こういう時は逆に恩を売っておかないとでさ。		7日後_6時間後_1時間後_4時間後	4時間後
PP2216	5	6	PP2216-B	たしかに。困った時に出勤してくれるなら、多少の遅刻も許せちゃうかも。		7日後_6時間後_1時間後_4時間後	4時間後
PP2216	5	7	PP2216-A	そうだよね？遅刻魔はなかなか直せそうにないから、頑張って出勤してくるよ。先に約束してたのにごめんね。		7日後_6時間後_1時間後_4時間後	4時間後
PP2216	5	8	PP2216-B	いいよいいよ。気にしないで。金曜日は久しぶりに食べ歩きでもしてこようかな。		7日後_6時間後_1時間後_4時間後	4時間後
PP2216	5	9	PP2216-A	目当てのお店はある？行きたい地域とか。		7日後_6時間後_1時間後_4時間後	4時間後
PP2216	5	10	PP2216-B	うーん、中華街でも行ってみようかな？		7日後_6時間後_1時間後_4時間後	4時間後
PP2216	5	11	PP2216-A	中華街！今度、栃木の実家から母親が来た時に、私も連れて行ってあげたいと思ってるんだ。		7日後_6時間後_1時間後_4時間後	4時間後
PP2216	5	12	PP2216-B	そうなんだ！じゃあ、いい店見つけたら教えるね！		7日後_6時間後_1時間後_4時間後	4時間後
PP2283	1	1	PP2283-A	おはよう。今日も一日始まったね！今電車通勤してるよ。	私は今、電車通勤しています。		
PP2283	1	2	PP2283-B	おはよう！そうなんだ！頑張ってるね。わたしは整体師だから働いている接骨院は徒歩圏内なんだよね。	私は整体師です。私は徒歩圏内の整骨院に勤務しています。		
PP2283	1	3	PP2283-A	それいいねー！月末だから経理の仕事が忙しいよ。	私は経理をしています。私は月末は仕事が忙しいです。		
PP2283	1	4	PP2283-B	そうなんだ～！身体壊さないようにね。わたしは実家だから母が家事は全部してくれるけど食事とか大変じゃない？	私は実家暮らしです。私は家事を母に任せています。		
PP2283	1	5	PP2283-A	独身だから外食ばっかりだよ。	私は独身です。私は外食中心です。		
PP2283	1	6	PP2283-B	まあ、最近は外食も栄養バランス考えてるもの多くなってるからいいけど。ここは新潟の田舎だから外食もチョイスが少ないわ！	私は新潟在住です。私は外食の選択肢が少ないです。		
PP2283	1	7	PP2283-A	新潟に住んでるんだ！今度キャンプに行こうと考えてたところ。虫っている？	私はキャンプ場に虫がいるか知りたいです。		
PP2283	1	8	PP2283-B	いるだろうね。ミミズにムカデにカメムシがぞろぞろ。	私は、キャンプ場にいろんな虫がいると思います。		
PP2283	1	9	PP2283-A	わー！無理だな。私虫が苦手なもので…。キャンプできるかな。	私は虫が苦手です。私はキャンプができるか不安です。		
